,filename,hostname,vrf_name,description,address_family,import_type,import_id,export_type,export_id
2023,10.122.44.61,RAC_WBPYM21C,definition lte,,ipv4,,,,
2024,10.122.23.38,RAC_BSAPM21C,definition Mgmt-intf,,ipv6,,,,
2025,10.122.23.38,RAC_BSAPM21C,definition lte,,ipv4,,,,
2026,10.122.31.229,RAC_WAFDP21C,definition Mgmt-intf,,ipv6,,,,
2027,10.122.16.25,RAC_BPKHM21C,definition Mgmt-intf,,ipv6,,,,
2028,10.122.16.25,RAC_BPKHM21C,definition lte,,ipv4,,,,
2029,10.122.19.12,RAC_PMKUM21C,definition Mgmt-intf,,ipv6,,,,
2030,10.122.19.12,RAC_PMKUM21C,definition lte,,ipv4,,,,
2031,10.122.35.36,RAC_ADB6M21C,definition Mgmt-intf,,ipv6,,,,
2032,10.122.35.36,RAC_ADB6M21C,definition lte,,ipv4,,,,
2033,10.122.44.59,RAC_NKV2M21C,definition Mgmt-intf,,ipv6,,,,
2034,10.122.44.59,RAC_NKV2M21C,definition lte,,ipv4,,,,
2035,10.122.47.184,RAC_RSK9M21C,definition Mgmt-intf,,ipv6,,,,
2036,10.122.47.184,RAC_RSK9M21C,definition lte,,ipv4,,,,
2037,10.122.34.198,RAC_MISHP21C,definition Mgmt-intf,,ipv6,,,,
2038,10.122.24.68,RAC_LTK6M21C,definition Mgmt-intf,,ipv6,,,,
2039,10.122.24.68,RAC_LTK6M21C,definition lte,,ipv4,,,,
2040,10.124.209.35,RAC_WBKSM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2041,10.124.209.35,RAC_WBKSM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2042,10.124.210.233,RAC_DNM1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2043,10.124.210.233,RAC_DNM1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2044,10.122.64.40,RAC_TB58M21C,definition Mgmt-intf,,ipv6,,,,
2045,10.122.64.40,RAC_TB58M21C,definition lte,,ipv4,,,,
2046,10.122.33.172,RAC_PWTHP21C,definition Mgmt-intf,,ipv6,,,,
2047,10.122.28.27,RAC_TKUSB21C,definition Mgmt-intf,,ipv6,,,,
2048,10.122.16.89,RAC_WKPGM21C,definition Mgmt-intf,,ipv6,,,,
2049,10.122.16.89,RAC_WKPGM21C,definition lte,,ipv4,,,,
2050,10.122.4.15,RAG_XYLK01C_9K,S1,VRF for S1_LTE900,ipv4 unicast,route-target,65005:2000,route-target,65005:2000
2051,10.122.4.15,RAG_XYLK01C_9K,Iub,VRF for Node_B/RNC Iub traffic,ipv4 unicast,route-target,65005:200,route-target,65005:200
2052,10.122.4.15,RAG_XYLK01C_9K,gsm,VRF for gsm,ipv4 unicast,route-target,65005:1200,route-target,65005:1200
2053,10.122.4.15,RAG_XYLK01C_9K,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2054,10.122.4.15,RAG_XYLK01C_9K,WiFi,VRF for WiFi Service,ipv4 unicast,route-target,65005:400,route-target,65005:400
2055,10.122.4.15,RAG_XYLK01C_9K,21Iub,VRF for Node_B/RNC_Huawei 21Iub traffic,ipv4 unicast,route-target,65005:201,route-target,65005:201
2056,10.122.4.15,RAG_XYLK01C_9K,femto,VRF for femto,ipv4 unicast,route-target,65005:1300,route-target,65005:1300
2057,10.122.4.15,RAG_XYLK01C_9K,AP_OAM,VRF for AP_OAM,ipv4 unicast,route-target,65005:800,route-target,65005:800
2058,10.122.4.15,RAG_XYLK01C_9K,mw_oam,VRF for mw_oam,ipv4 unicast,route-target,65005:3000,route-target,65005:3000
2059,10.122.4.15,RAG_XYLK01C_9K,nb_iot,VRF for nb_iot,ipv4 unicast,route-target,65005:2200,route-target,65005:2200
2060,10.122.4.15,RAG_XYLK01C_9K,FBB_OAM,VRF for FBB_OAM,ipv4 unicast,route-target,65005:450,route-target,65005:450
2061,10.122.4.15,RAG_XYLK01C_9K,WiFi_SUK,VRF for WiFi_SUK,ipv4 unicast,route-target,65005:403,route-target,65005:403
2062,10.122.4.15,RAG_XYLK01C_9K,21Iub_oam,VRF for Node_B/RNC_Huawei 21Iub oam,ipv4 unicast,route-target,65005:301,route-target,65005:301
2063,10.122.4.15,RAG_XYLK01C_9K,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2064,10.122.4.15,RAG_XYLK01C_9K,DTN_21Iub,VRF for DTN_21Iub,ipv4 unicast,route-target,65005:211,route-target,65005:211
2065,10.122.4.15,RAG_XYLK01C_9K,NodeB_OAM,VRF for NodeB_OAM,ipv4 unicast,route-target,65005:300,route-target,65005:300
2066,10.122.4.15,RAG_XYLK01C_9K,WiFi_CWDC,VRF for WiFi_CWDC,ipv4 unicast,route-target,65005:402,route-target,65005:402
2067,10.122.4.15,RAG_XYLK01C_9K,WiFi_DTAC,VRF for WiFi_DTAC,ipv4 unicast,route-target,65005:401,route-target,65005:401
2068,10.122.4.15,RAG_XYLK01C_9K,vobb_tls1,VRF for vobb_tls1,ipv4 unicast,route-target,65005:2500,route-target,65005:2500
2069,10.122.4.15,RAG_XYLK01C_9K,corpap_oam,VRF for corpap_oam,ipv4 unicast,route-target,65005:802,route-target,65005:802
2070,10.122.4.15,RAG_XYLK01C_9K,enodeb_oam,VRF for enodeb_oam,ipv4 unicast,route-target,65005:2100,route-target,65005:2100
2071,10.122.4.15,RAG_XYLK01C_9K,smart_site,VRF for smart_site,ipv4 unicast,route-target,65005:11000,route-target,65005:11000
2072,10.122.4.15,RAG_XYLK01C_9K,iptvbb_tls1,VRF for iptvbb_tls1,ipv4 unicast,route-target,65005:2700,route-target,65005:2700
2073,10.122.4.15,RAG_XYLK01C_9K,DTN_21Iub_OAM,VRF for DTN_21Iub_OAM,ipv4 unicast,route-target,65005:311,route-target,65005:311
2074,10.122.4.15,RAG_XYLK01C_9K,rectifier_oam,VRF for rectifier_oam,ipv4 unicast,route-target,65005:1500,route-target,65005:1500
2075,10.122.4.15,RAG_XYLK01C_9K,IPCBB_BASE_OAM,VRF for IPCBB_BASE_OAM Service,ipv4 unicast,route-target,65005:500,route-target,65005:500
2076,10.122.4.15,RAG_XYLK01C_9K,IPCBB_CUST_OAM,VRF for IPCBB_CUST_OAM Service,ipv4 unicast,route-target,65005:600,route-target,65005:600
2077,10.122.4.15,RAG_XYLK01C_9K,Wifi_PoE_SW_OAM,VRF For PoE_SW_OAM,ipv4 unicast,route-target,65005:900,route-target,65005:900
2078,10.122.31.25,RAC_PB30M21C,definition Mgmt-intf,,ipv6,,,,
2079,10.122.31.25,RAC_PB30M21C,definition lte,,ipv4,,,,
2080,10.124.209.6,RAC_MRTRM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2081,10.124.209.6,RAC_MRTRM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2082,10.122.47.181,RAC_K11KM21C,definition Mgmt-intf,,ipv6,,,,
2083,10.122.47.181,RAC_K11KM21C,definition lte,,ipv4,,,,
2084,10.124.211.32,RAC_KYCRM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2085,10.124.211.32,RAC_KYCRM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2086,10.122.24.52,RAC_KW46M21C,definition Mgmt-intf,,ipv6,,,,
2087,10.122.43.234,RAC_BTS3M21C,definition Mgmt-intf,,ipv6,,,,
2088,10.124.209.47,RAC_BGKGM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2089,10.124.209.47,RAC_BGKGM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2090,10.122.64.213,RAC_TP21M21C,definition Mgmt-intf,,ipv6,,,,
2091,10.122.64.213,RAC_TP21M21C,definition lte,,ipv4,,,,
2092,10.122.19.104,RAC_CITBP21C,definition Mgmt-intf,,ipv6,,,,
2093,10.122.65.8,RAC_LK42M21C,definition Mgmt-intf,,ipv6,,,,
2094,10.122.65.8,RAC_LK42M21C,definition lte,,ipv4,,,,
2095,10.122.48.133,RAC_LSR1B21C,definition Mgmt-intf,,ipv6,,,,
2096,10.122.13.75,RAC_PCS4M21C,definition Mgmt-intf,,ipv6,,,,
2097,10.122.13.75,RAC_PCS4M21C,definition lte,,ipv4,,,,
2098,10.122.10.108,RAC_SK37M21C,definition Mgmt-intf,,ipv6,,,,
2099,10.122.10.108,RAC_SK37M21C,definition lte,,ipv4,,,,
2100,10.122.14.254,RAC_CRS1P21C,definition Mgmt-intf,,ipv6,,,,
2101,10.122.67.116,RAC_RK22M21C,definition Mgmt-intf,,ipv6,,,,
2102,10.122.67.116,RAC_RK22M21C,definition lte,,ipv4,,,,
2103,10.124.210.208,RAC_AR37M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2104,10.124.210.208,RAC_AR37M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2105,10.122.64.85,RAC_KENKM21C,definition Mgmt-intf,,ipv6,,,,
2106,10.122.64.85,RAC_KENKM21C,definition lte,,ipv4,,,,
2107,10.122.26.171,RAC_MBALM21C,definition Mgmt-intf,,ipv6,,,,
2108,10.122.26.171,RAC_MBALM21C,definition lte,,ipv4,,,,
2109,10.122.41.196,RAC_ON46M21C,definition Mgmt-intf,,ipv6,,,,
2110,10.122.41.196,RAC_ON46M21C,definition lte,,ipv4,,,,
2111,10.122.22.253,RAC_BRD1B21C,definition Mgmt-intf,,ipv6,,,,
2112,10.122.30.107,RAC_BPK9P21C,definition Mgmt-intf,,ipv6,,,,
2113,10.122.16.23,RAC_TKB2M21C,definition Mgmt-intf,,ipv6,,,,
2114,10.122.16.23,RAC_TKB2M21C,definition lte,,ipv4,,,,
2115,10.125.198.7,RAC_18F1B21C,definition Mgmt-intf,,ipv6,,,,
2116,10.122.28.173,RAC_E104M21C,definition Mgmt-intf,,ipv6,,,,
2117,10.122.28.173,RAC_E104M21C,definition lte,,ipv4,,,,
2118,10.124.210.52,RAC_WMPMM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2119,10.124.210.52,RAC_WMPMM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2120,10.122.35.118,RAC_PR59M21C,definition Mgmt-intf,,ipv6,,,,
2121,10.125.199.132,RAC_SYSOM21C,definition Mgmt-intf,,ipv6,,,,
2122,10.125.199.132,RAC_SYSOM21C,definition lte,,ipv4,,,,
2123,10.124.210.26,RAC_SMK5M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2124,10.124.210.26,RAC_SMK5M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2125,10.125.198.203,RAC_R2S8M21C,definition Mgmt-intf,,ipv6,,,,
2126,10.122.67.196,RAC_MBOPM21C,definition Mgmt-intf,,ipv6,,,,
2127,10.122.67.196,RAC_MBOPM21C,definition lte,,ipv4,,,,
2128,10.122.10.201,RAC_RSCTM21C,definition Mgmt-intf,,ipv6,,,,
2129,10.122.10.201,RAC_RSCTM21C,definition lte,,ipv4,,,,
2130,10.122.31.70,RAC_KPS9M21C,definition Mgmt-intf,,ipv6,,,,
2131,10.122.31.70,RAC_KPS9M21C,definition lte,,ipv4,,,,
2132,10.122.33.165,RAC_RM29M21C,definition Mgmt-intf,,ipv6,,,,
2133,10.122.33.165,RAC_RM29M21C,definition lte,,ipv4,,,,
2134,10.122.71.5,RAC_SRP6M21C,definition Mgmt-intf,,ipv6,,,,
2135,10.122.71.5,RAC_SRP6M21C,definition lte,,ipv4,,,,
2136,10.122.28.228,RAC_PSGDM21C,definition Mgmt-intf,,ipv6,,,,
2137,10.122.28.228,RAC_PSGDM21C,definition lte,,ipv4,,,,
2138,10.124.211.148,RAC_SVE1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2139,10.124.211.148,RAC_SVE1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2140,10.124.210.71,RAC_TSMMM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2141,10.124.210.71,RAC_TSMMM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2142,10.122.24.59,RAC_KW19M21C,definition Mgmt-intf,,ipv6,,,,
2143,10.122.48.6,RAC_R200M21C,definition Mgmt-intf,,ipv6,,,,
2144,10.122.48.6,RAC_R200M21C,definition lte,,ipv4,,,,
2145,10.122.12.245,RAC_PCRKM21C,definition Mgmt-intf,,ipv6,,,,
2146,10.122.12.245,RAC_PCRKM21C,definition lte,,ipv4,,,,
2147,10.122.11.231,RAC_ITLTP21C,definition Mgmt-intf,,ipv6,,,,
2148,10.122.44.244,RAC_WINBP21C,definition Mgmt-intf,,ipv6,,,,
2149,10.122.15.140,RAC_TERHP21C,definition Mgmt-intf,,ipv6,,,,
2150,10.124.210.16,RAC_MWR2M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2151,10.124.210.16,RAC_MWR2M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2152,10.124.210.182,RAC_KMTBM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2153,10.124.210.182,RAC_KMTBM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2154,10.122.19.164,RAC_PC13M21C,definition Mgmt-intf,,ipv6,,,,
2155,10.122.19.164,RAC_PC13M21C,definition lte,,ipv4,,,,
2156,10.124.217.213,RAC_BN26M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2157,10.124.217.213,RAC_BN26M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2158,10.124.209.96,RAC_SPLKM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2159,10.124.209.96,RAC_SPLKM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2160,10.122.14.73,RAC_PC30M21C,definition Mgmt-intf,,ipv6,,,,
2161,10.122.14.73,RAC_PC30M21C,definition lte,,ipv4,,,,
2162,10.122.45.25,RAC_PTT2M21C,definition Mgmt-intf,,ipv6,,,,
2163,10.122.45.25,RAC_PTT2M21C,definition lte,,ipv4,,,,
2164,10.122.34.234,RAC_CTN1B21C,definition Mgmt-intf,,ipv6,,,,
2165,10.122.31.173,RAC_SML3M21C,definition Mgmt-intf,,ipv6,,,,
2166,10.122.31.173,RAC_SML3M21C,definition lte,,ipv4,,,,
2167,10.124.57.69,RAC_LMETP01C,definition back_office,,ipv4,,,,
2168,10.124.57.69,RAC_LMETP01C,definition telecom_oam,,ipv4,,,,
2169,10.125.198.6,RAC_WANTM21C,definition Mgmt-intf,,ipv6,,,,
2170,10.125.198.6,RAC_WANTM21C,definition lte,,ipv4,,,,
2171,10.122.30.9,RAC_SS52M21C,definition Mgmt-intf,,ipv6,,,,
2172,10.122.30.9,RAC_SS52M21C,definition lte,,ipv4,,,,
2173,10.122.19.181,RAC_ATTCM21C,definition Mgmt-intf,,ipv6,,,,
2174,10.122.35.148,RAC_KCGPM21C,definition Mgmt-intf,,ipv6,,,,
2175,10.125.199.55,RAC_SMRTM21C,definition Mgmt-intf,,ipv6,,,,
2176,10.125.199.55,RAC_SMRTM21C,definition lte,,ipv4,,,,
2177,10.122.16.186,RAC_CTWGM21C,definition Mgmt-intf,,ipv6,,,,
2178,10.122.16.186,RAC_CTWGM21C,definition lte,,ipv4,,,,
2179,10.122.8.6,RAC_CTCWP21C,definition Mgmt-intf,,ipv6,,,,
2180,10.122.8.6,RAC_CTCWP21C,definition lte,,ipv4,,,,
2181,10.122.12.158,RAC_NABRM21C,definition Mgmt-intf,,ipv6,,,,
2182,10.122.12.158,RAC_NABRM21C,definition lte,,ipv4,,,,
2183,10.122.31.148,RAC_PRBPM21C,definition Mgmt-intf,,ipv6,,,,
2184,10.122.31.148,RAC_PRBPM21C,definition lte,,ipv4,,,,
2185,10.124.211.59,RAC_STBNM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2186,10.124.211.59,RAC_STBNM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2187,10.122.68.100,RAC_PB12M21C,definition Mgmt-intf,,ipv6,,,,
2188,10.122.68.100,RAC_PB12M21C,definition lte,,ipv4,,,,
2189,10.124.212.134,RAC_SPFNM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2190,10.124.212.134,RAC_SPFNM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2191,10.122.11.56,RAC_SPRCP21C,definition Mgmt-intf,,ipv6,,,,
2192,10.122.11.56,RAC_SPRCP21C,definition lte,,ipv4,,,,
2193,10.122.20.247,RAC_WHUCM21C,definition Mgmt-intf,,ipv6,,,,
2194,10.122.20.247,RAC_WHUCM21C,definition lte,,ipv4,,,,
2195,10.122.30.54,RAC_CKY9M21C,definition Mgmt-intf,,ipv6,,,,
2196,10.122.30.54,RAC_CKY9M21C,definition lte,,ipv4,,,,
2197,10.124.210.175,RAC_R283M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2198,10.124.210.175,RAC_R283M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2199,10.122.10.105,RAC_GMMGP21C,definition Mgmt-intf,,ipv6,,,,
2200,10.122.26.8,RAC_WPSMM21C,definition Mgmt-intf,,ipv6,,,,
2201,10.122.26.8,RAC_WPSMM21C,definition lte,,ipv4,,,,
2202,10.122.16.124,RAC_WDIDM21C,definition Mgmt-intf,,ipv6,,,,
2203,10.122.16.124,RAC_WDIDM21C,definition lte,,ipv4,,,,
2204,10.122.21.197,RAC_BWKSM21C,definition Mgmt-intf,,ipv6,,,,
2205,10.122.21.197,RAC_BWKSM21C,definition lte,,ipv4,,,,
2206,10.122.12.11,RAC_IC1TM21C,definition Mgmt-intf,,ipv6,,,,
2207,10.122.12.11,RAC_IC1TM21C,definition lte,,ipv4,,,,
2208,10.125.193.72,RAC_SHPVM21C,definition Mgmt-intf,,ipv6,,,,
2209,10.125.193.72,RAC_SHPVM21C,definition lte,,ipv4,,,,
2210,10.122.70.149,RAC_THLKM21C,definition Mgmt-intf,,ipv6,,,,
2211,10.122.70.149,RAC_THLKM21C,definition lte,,ipv4,,,,
2212,10.124.214.245,RAC_PTB4M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2213,10.124.214.245,RAC_PTB4M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2214,10.122.10.196,RAC_PB11M21C,definition Mgmt-intf,,ipv6,,,,
2215,10.122.10.196,RAC_PB11M21C,definition lte,,ipv4,,,,
2216,10.122.24.148,RAC_LKMWM21C,definition Mgmt-intf,,ipv6,,,,
2217,10.122.24.148,RAC_LKMWM21C,definition lte,,ipv4,,,,
2218,10.122.41.44,RAC_SVBVM21C,definition Mgmt-intf,,ipv6,,,,
2219,10.122.41.44,RAC_SVBVM21C,definition lte,,ipv4,,,,
2220,10.122.13.102,RAC_KSNWM21C,definition Mgmt-intf,,ipv6,,,,
2221,10.122.13.102,RAC_KSNWM21C,definition lte,,ipv4,,,,
2222,10.122.30.71,RAC_RGMAP21C,definition Mgmt-intf,,ipv6,,,,
2223,10.122.28.237,RAC_PV28M21C,definition Mgmt-intf,,ipv6,,,,
2224,10.122.28.237,RAC_PV28M21C,definition lte,,ipv4,,,,
2225,10.125.200.218,RAC_TRBLM21C,definition Mgmt-intf,,ipv6,,,,
2226,10.125.200.218,RAC_TRBLM21C,definition lte,,ipv4,,,,
2227,10.122.12.214,RAC_TOSMP21C,definition Mgmt-intf,,ipv6,,,,
2228,10.122.9.132,RAC_TNS1M21C,definition Mgmt-intf,,ipv6,,,,
2229,10.122.9.132,RAC_TNS1M21C,definition lte,,ipv4,,,,
2230,10.122.30.172,RAC_SKP6M21C,definition Mgmt-intf,,ipv6,,,,
2231,10.122.30.172,RAC_SKP6M21C,definition lte,,ipv4,,,,
2232,10.122.22.251,RAC_SKBHM21C,definition Mgmt-intf,,ipv6,,,,
2233,10.122.22.251,RAC_SKBHM21C,definition lte,,ipv4,,,,
2234,10.122.45.100,RAC_SP99M21C,definition Mgmt-intf,,ipv6,,,,
2235,10.122.45.100,RAC_SP99M21C,definition lte,,ipv4,,,,
2236,10.122.9.68,RAC_TCDTM21C,definition Mgmt-intf,,ipv6,,,,
2237,10.122.9.68,RAC_TCDTM21C,definition lte,,ipv4,,,,
2238,10.124.210.156,RAC_FMDOM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2239,10.124.210.156,RAC_FMDOM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2240,10.124.209.118,RAC_PTSNM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2241,10.124.209.118,RAC_PTSNM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2242,10.122.33.153,RAC_JCSBP21C,definition Mgmt-intf,,ipv6,,,,
2243,10.122.17.185,RAC_HPITP21C,definition Mgmt-intf,,ipv6,,,,
2244,10.122.44.232,RAC_TTBNM21C,definition Mgmt-intf,,ipv6,,,,
2245,10.122.44.232,RAC_TTBNM21C,definition lte,,ipv4,,,,
2246,10.122.12.21,RAC_RT77M21C,definition Mgmt-intf,,ipv6,,,,
2247,10.122.12.21,RAC_RT77M21C,definition lte,,ipv4,,,,
2248,10.125.193.212,RAC_MHSWM21C,definition Mgmt-intf,,ipv6,,,,
2249,10.125.193.212,RAC_MHSWM21C,definition lte,,ipv4,,,,
2250,10.122.13.39,RAC_TFHQP21C,definition Mgmt-intf,,ipv6,,,,
2251,10.122.8.169,RAC_KMNBM21C,definition Mgmt-intf,,ipv6,,,,
2252,10.122.8.169,RAC_KMNBM21C,definition lte,,ipv4,,,,
2253,10.124.209.76,RAC_BPLEM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2254,10.124.209.76,RAC_BPLEM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2255,10.122.27.36,RAC_LGP1M21C,definition Mgmt-intf,,ipv6,,,,
2256,10.122.27.36,RAC_LGP1M21C,definition lte,,ipv4,,,,
2257,10.122.29.40,RAC_KCSNM21C,definition Mgmt-intf,,ipv6,,,,
2258,10.122.29.40,RAC_KCSNM21C,definition lte,,ipv4,,,,
2259,10.122.43.89,RAC_WWYOM21C,definition Mgmt-intf,,ipv6,,,,
2260,10.122.43.89,RAC_WWYOM21C,definition lte,,ipv4,,,,
2261,10.122.14.138,RAC_RDSNP21C,definition Mgmt-intf,,ipv6,,,,
2262,10.122.45.28,RAC_PPTIM21C,definition Mgmt-intf,,ipv6,,,,
2263,10.122.65.216,RAC_CSN2M21C,definition Mgmt-intf,,ipv6,,,,
2264,10.122.65.216,RAC_CSN2M21C,definition lte,,ipv4,,,,
2265,10.125.200.36,RAC_KBP2M21C,definition Mgmt-intf,,ipv6,,,,
2266,10.125.200.36,RAC_KBP2M21C,definition lte,,ipv4,,,,
2267,10.122.15.38,RAC_WODNM21C,definition Mgmt-intf,,ipv6,,,,
2268,10.122.15.38,RAC_WODNM21C,definition lte,,ipv4,,,,
2269,10.124.209.247,RAC_SWAMM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2270,10.124.209.247,RAC_SWAMM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2271,10.124.209.21,RAC_PK17M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2272,10.124.209.21,RAC_PK17M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2273,10.122.8.180,RAC_SCT1P22C,definition Mgmt-intf,,ipv6,,,,
2274,10.122.8.180,RAC_SCT1P22C,definition lte,,ipv4,,,,
2275,10.122.66.71,RAC_BLN1M21C,definition Mgmt-intf,,ipv6,,,,
2276,10.122.66.71,RAC_BLN1M21C,definition lte,,ipv4,,,,
2277,10.122.9.148,RAC_TMBPP21C,definition Mgmt-intf,,ipv6,,,,
2278,10.122.9.148,RAC_TMBPP21C,definition lte,,ipv4,,,,
2279,10.122.18.8,RAC_NTWVM21C,definition Mgmt-intf,,ipv6,,,,
2280,10.122.18.8,RAC_NTWVM21C,definition lte,,ipv4,,,,
2281,10.124.209.22,RAC_CHT1B51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
2282,10.124.209.22,RAC_CHT1B51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
2283,10.122.47.196,RAC_CP34M21C,definition Mgmt-intf,,ipv6,,,,
2284,10.122.11.116,RAC_MNYAP21C,definition Mgmt-intf,,ipv6,,,,
2285,10.122.47.148,RAC_TNTTX21C,definition Mgmt-intf,,ipv6,,,,
2286,10.125.195.165,RAC_KMTLM21C,definition Mgmt-intf,,ipv6,,,,
2287,10.125.195.165,RAC_KMTLM21C,definition lte,,ipv4,,,,
2288,10.122.66.105,RAC_TPBBM21C,definition Mgmt-intf,,ipv6,,,,
2289,10.122.66.105,RAC_TPBBM21C,definition lte,,ipv4,,,,
2290,10.122.34.235,RAC_PMWTM21C,definition Mgmt-intf,,ipv6,,,,
2291,10.122.34.235,RAC_PMWTM21C,definition lte,,ipv4,,,,
2292,10.122.35.198,RAC_AREYM21C,definition Mgmt-intf,,ipv6,,,,
2293,10.122.35.198,RAC_AREYM21C,definition lte,,ipv4,,,,
2294,10.122.27.53,RAC_KDB2M21C,definition Mgmt-intf,,ipv6,,,,
2295,10.122.27.53,RAC_KDB2M21C,definition lte,,ipv4,,,,
2296,10.122.21.70,RAC_CLPRM21C,definition Mgmt-intf,,ipv6,,,,
2297,10.122.21.70,RAC_CLPRM21C,definition lte,,ipv4,,,,
2298,10.122.35.52,RAC_BCW1B21C,definition Mgmt-intf,,ipv6,,,,
2299,10.122.43.87,RAC_BCLAM21C,definition Mgmt-intf,,ipv6,,,,
2300,10.122.43.87,RAC_BCLAM21C,definition lte,,ipv4,,,,
